scan_time;kick_off;home;away;league;country;tip;odds_open;odds_close;change_pct;late_conc;dc_ratio;rise_start;n_snaps;n_changes;max_move_pct;signal;status;result;profit_loss;notes
2026-03-13 23:59:21;15:30;Altona;Hannoverscher SC;Regionalliga North;Germany;1;2.25;2.3;2.22;0.0;0.0;early;205;1;2.22;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;15:30;Altona;Hannoverscher SC;Regionalliga North;Germany;X;3.6;3.7;2.78;0.0;0.0;early;205;1;2.78;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:00;Wycombe;Luton;League One;England;X;3.5;3.61;3.14;0.091;0.0;early;205;3;1.43;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:00;Gateshead;Sutton;National League;England;1;2.47;2.55;3.24;0.25;0.0;early;205;3;1.62;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:00;Southend;Forest Green;National League;England;2;3.3;3.35;1.52;0.0;0.0;early;205;1;1.52;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:00;Jeddeloh;Hannover II;Regionalliga North;Germany;1;2.02;2.05;1.49;0.0;0.0;early;205;1;1.49;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:00;Jeddeloh;Hannover II;Regionalliga North;Germany;X;3.65;3.7;1.37;0.0;0.0;early;205;1;1.37;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:00;Crusaders;Glenavon;NIFL Premiership;Northern Ireland;1;2.66;2.8;5.26;0.0;0.0;early;205;1;5.26;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:00;Queen's Park;Ayr;Championship;Scotland;2;2.02;2.46;21.78;0.271;0.125;early;205;8;11.88;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;16:15;Ourense CF;Racing Club Ferrol;Primera RFEF - Group 1;Spain;1;2.52;3.13;24.21;0.262;0.143;early;205;14;8.33;CORRECTION_UP;pending;;;
