captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
14:46:54	LIVE 74''	LIVE	Ho Chi Minh vs Thanh Hoa	X (Draw)	1.84	1.60	+14.8%	T4	75%	69.6	1:1	LIVE_VALUE	Edge: +14.8% | Model: 62% vs market: 54% | Fair: 1.60 vs offered: 1.84 | Drawing 1:1 | Second half (74') | T4
14:50:51	LIVE 59''	LIVE	Besa Kavaje vs AF Luftetari	2 (AF Luftetari)	2.29	1.89	+18.0%	T4	75%	80.2	0:1	LIVE_VALUE	Edge: +18.0% | Model: 53% vs market: 44% | Fair: 1.89 vs offered: 2.29 | Away leading 0:1 | Mid-game (59') | T4
14:50:51	LIVE 60''	LIVE	Burreli vs Iliria Fushe-Kruje	1 (Burreli)	1.42	1.17	+18.0%	T4	70%	79.0	1:0	LIVE_VALUE	Edge: +18.0% | Model: 85% vs market: 70% | Fair: 1.17 vs offered: 1.42 | Home leading 1:0 | Second half (60') | T4
14:50:51	LIVE 74''	LIVE	Atletic Escaldes vs FC Santa Coloma	X (Draw)	1.80	1.56	+15.5%	T4	75%	70.9	1:1	LIVE_VALUE	Edge: +15.5% | Model: 64% vs market: 56% | Fair: 1.56 vs offered: 1.80 | Drawing 1:1 | Second half (74') | T4
14:50:51	LIVE 21''	LIVE	AlbinoLeffe vs Pro Patria	1 (AlbinoLeffe)	1.28	1.13	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 89% vs market: 78% | Fair: 1.13 vs offered: 1.28 | Home leading 1:0 | Early (21') | T3
14:53:51	15:00	6	Club Milano vs Sestri Levante	2 (Sestri Levante)	1.62	1.98	-18.2%	207	95%	87.6	DA	STEAM	Steam move: odds dropped -18.2% | Sustained odds drop: 1.98 → 1.62 (-18.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Vigor Senigallia vs Fossombrone	X (Draw)	2.50	3.03	-17.5%	207	95%	86.5	DA	STEAM	Steam move: odds dropped -17.5% | Sustained odds drop: 3.03 → 2.50 (-17.5%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Nottingham W vs Charlton W	1 (Nottingham W)	2.76	3.17	-12.9%	209	95%	79.2	DA	STEAM	Steam move: odds dropped -12.9% | Sustained odds drop: 3.17 → 2.76 (-12.9%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 209 snapshots — robust data
14:53:51	15:00	6	Portsmouth W vs Ipswich W	1 (Portsmouth W)	2.29	2.60	-11.9%	209	95%	77.6	DA	STEAM	Steam move: odds dropped -11.9% | Sustained odds drop: 2.60 → 2.29 (-11.9%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 209 snapshots — robust data
14:53:51	15:00	6	Southampton W vs Newcastle Utd W	2 (Newcastle Utd W)	1.87	2.11	-11.4%	209	95%	76.7	DA	STEAM	Steam move: odds dropped -11.4% | Sustained odds drop: 2.11 → 1.87 (-11.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 209 snapshots — robust data
14:53:51	15:00	6	Sarnese vs Ferrandina	1 (Sarnese)	1.65	1.86	-11.3%	207	95%	76.6	DA	STEAM	Steam move: odds dropped -11.3% | Sustained odds drop: 1.86 → 1.65 (-11.3%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Vasas vs Kecskemeti TE	2 (Kecskemeti TE)	2.94	3.28	-10.4%	207	95%	75.1	DA	STEAM	Steam move: odds dropped -10.4% | Sustained odds drop: 3.28 → 2.94 (-10.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Stockay-Warfusee vs Meux	2 (Meux)	2.42	2.69	-10.0%	209	95%	74.6	DA	STEAM	Steam move: odds dropped -10.0% | Sustained odds drop: 2.69 → 2.42 (-10.0%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 209 snapshots — robust data
14:53:51	15:00	6	Ligorna vs Imperia	2 (Imperia)	5.53	6.82	-18.9%	207	80%	74.3	NE	STEAM	Steam move: odds dropped -18.9% | Sustained odds drop: 6.82 → 5.53 (-18.9%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Leuven B vs Tienen	X (Draw)	3.23	3.54	-8.8%	209	95%	72.5	DA	STEAM	Steam move: odds dropped -8.8% | Sustained odds drop: 3.54 → 3.23 (-8.8%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 209 snapshots — robust data
14:53:51	15:00	6	Tre Fiori vs Domagnano	1 (Tre Fiori)	1.35	1.47	-8.2%	207	95%	71.6	DA	STEAM	Steam move: odds dropped -8.2% | Sustained odds drop: 1.47 → 1.35 (-8.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Boom vs Bocholter	2 (Bocholter)	2.02	2.40	-15.8%	209	80%	69.3	NE	STEAM	Steam move: odds dropped -15.8% | Sustained odds drop: 2.40 → 2.02 (-15.8%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 209 snapshots — robust data
14:53:51	15:00	6	Cercle Brugge KSV 2 vs SK Roeselare	1 (Cercle Brugge KSV 2)	2.37	2.75	-13.8%	209	80%	66.1	NE	STEAM	Steam move: odds dropped -13.8% | Sustained odds drop: 2.75 → 2.37 (-13.8%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 209 snapshots — robust data
14:53:51	15:00	6	Lavagnese vs Sanremese	X (Draw)	2.76	3.12	-11.5%	207	80%	62.5	NE	STEAM	Steam move: odds dropped -11.5% | Sustained odds drop: 3.12 → 2.76 (-11.5%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Juventus U20 vs Verona U20	2 (Verona U20)	3.21	3.60	-10.8%	207	80%	61.3	NE	STEAM	Steam move: odds dropped -10.8% | Sustained odds drop: 3.60 → 3.21 (-10.8%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Lecce vs Udinese	1 (Lecce)	2.92	3.20	-8.8%	207	80%	58.0	NE	STEAM	Steam move: odds dropped -8.8% | Sustained odds drop: 3.20 → 2.92 (-8.8%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:53:51	15:00	6	Brighton vs Crystal Palace	2 (Crystal Palace)	3.43	3.73	-8.0%	209	80%	56.9	NE	STEAM	Steam move: odds dropped -8.0% | Sustained odds drop: 3.73 → 3.43 (-8.0%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 209 snapshots — robust data
14:53:51	15:00	6	Virtus vs San Marino Academy U22	2 (San Marino Academy U22)	19.35	21.05	-8.1%	207	80%	56.9	NE	STEAM	Steam move: odds dropped -8.1% | Sustained odds drop: 21.05 → 19.35 (-8.1%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 207 snapshots — robust data
14:54:10	LIVE 64''	LIVE	Burreli vs Iliria Fushe-Kruje	1 (Burreli)	4.33	3.22	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 31% vs market: 23% | Fair: 3.22 vs offered: 4.33 | Home value in draw | Second half (64') | T4
14:54:10	LIVE 63''	LIVE	Besa Kavaje vs AF Luftetari	2 (AF Luftetari)	2.27	1.75	+18.0%	T4	65%	77.8	0:1	LIVE_VALUE	Edge: +18.0% | Model: 57% vs market: 44% | Fair: 1.75 vs offered: 2.27 | Away leading 0:1 | Second half (63') | T4
14:54:10	LIVE 22''	LIVE	Ruch Chorzow vs Slask Wroclaw	1 (Ruch Chorzow)	1.62	1.42	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 70% vs market: 62% | Fair: 1.42 vs offered: 1.62 | Home leading 1:0 | Early (22') | T3
14:54:10	LIVE 24''	LIVE	Gubbio vs Campobasso	1 (Gubbio)	2.83	2.51	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 40% vs market: 35% | Fair: 2.51 vs offered: 2.83 | Home value in draw | Early (24') | T3
14:54:10	LIVE 22''	LIVE	AS Biellese vs Varese FC	1 (AS Biellese)	3.00	2.42	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 41% vs market: 33% | Fair: 2.42 vs offered: 3.00 | Home value in draw | Early (22') | T3
14:57:27	LIVE 23''	LIVE	Oltrepo vs Leon	1 (Oltrepo)	3.02	2.44	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 41% vs market: 33% | Fair: 2.44 vs offered: 3.02 | Home value in draw | Early (23') | T3
14:57:27	LIVE 28''	LIVE	Prato vs Poggibonsi	2 (Poggibonsi)	2.98	2.52	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 40% vs market: 34% | Fair: 2.52 vs offered: 2.98 | Away leading 0:1 | Early (28') | T3
14:57:27	LIVE 21''	LIVE	San Donato vs Tau	2 (Tau)	2.59	2.14	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 47% vs market: 39% | Fair: 2.14 vs offered: 2.59 | Away value in draw | Early (21') | T3
14:57:27	LIVE 26''	LIVE	Latte Dolce vs Olbia	1 (Latte Dolce)	1.48	1.22	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 82% vs market: 68% | Fair: 1.22 vs offered: 1.48 | Home leading 1:0 | Early (26') | T3
14:57:27	LIVE 23''	LIVE	A.C.D. Nardo vs Citta di Fasano	1 (A.C.D. Nardo)	1.62	1.35	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 74% vs market: 62% | Fair: 1.35 vs offered: 1.62 | Home leading 1:0 | Early (23') | T3
15:01:52	LIVE 71''	LIVE	Burreli vs Iliria Fushe-Kruje	1 (Burreli)	5.16	3.95	+18.0%	T4	75%	75.2	1:1	LIVE_VALUE	Edge: +18.0% | Model: 25% vs market: 19% | Fair: 3.95 vs offered: 5.16 | Home value in draw | Second half (71') | T4
15:01:52	LIVE 71''	LIVE	Besa Kavaje vs AF Luftetari	2 (AF Luftetari)	2.02	1.50	+18.0%	T4	60%	71.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 67% vs market: 50% | Fair: 1.50 vs offered: 2.02 | Away leading 0:1 | Second half (71') | T4
15:01:52	LIVE 31''	LIVE	Lecco vs Pro Vercelli	2 (Pro Vercelli)	2.45	2.02	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 49% vs market: 41% | Fair: 2.02 vs offered: 2.45 | Away leading 0:1 | Mid-game (31') | T3
15:01:52	LIVE 31''	LIVE	Gubbio vs Campobasso	1 (Gubbio)	2.97	2.62	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 38% vs market: 34% | Fair: 2.62 vs offered: 2.97 | Home value in draw | Mid-game (31') | T3
15:01:52	LIVE 30''	LIVE	AS Biellese vs Varese FC	1 (AS Biellese)	3.08	2.53	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 40% vs market: 32% | Fair: 2.53 vs offered: 3.08 | Home value in draw | Mid-game (30') | T3
15:01:52	LIVE 30''	LIVE	SCD Progresso vs Cittadella Vis Modena	1 (SCD Progresso)	3.24	2.89	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 35% vs market: 31% | Fair: 2.89 vs offered: 3.24 | Home value in draw | Mid-game (30') | T3
15:01:52	LIVE 26''	LIVE	San Donato vs Tau	2 (Tau)	2.64	2.20	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 45% vs market: 38% | Fair: 2.20 vs offered: 2.64 | Away value in draw | Early (26') | T3
15:05:14	LIVE 75''	LIVE	Burreli vs Iliria Fushe-Kruje	1 (Burreli)	5.52	4.68	+17.9%	T4	75%	75.1	1:1	LIVE_VALUE	Edge: +17.9% | Model: 21% vs market: 18% | Fair: 4.68 vs offered: 5.52 | Home value in draw | Second half (75') | T4
15:05:14	LIVE 74''	LIVE	Besa Kavaje vs AF Luftetari	X (Draw)	2.12	1.66	+18.0%	T4	70%	74.0	1:1	LIVE_VALUE	Edge: +18.0% | Model: 60% vs market: 47% | Fair: 1.66 vs offered: 2.12 | Drawing 1:1 | Second half (74') | T4
15:05:14	LIVE 46''	LIVE	TS Galaxy vs Marumo Gallants	1 (TS Galaxy)	2.77	2.45	+12.9%	T4	80%	72.5	0:0	LIVE_VALUE	Edge: +12.9% | Model: 41% vs market: 36% | Fair: 2.45 vs offered: 2.77 | Home value in draw | Mid-game (46') | T4
15:05:14	LIVE 49''	LIVE	Mosta vs Sliema	2 (Sliema)	1.23	1.09	+12.5%	T4	70%	69.4	0:1	LIVE_VALUE	Edge: +12.5% | Model: 91% vs market: 81% | Fair: 1.09 vs offered: 1.23 | Away leading 0:1 | Mid-game (49') | T4
15:08:14	15:15	7	Zalgiris (Ltu) vs Hegelmann (Ltu)	1 (Zalgiris (Ltu))	1.85	2.42	-23.5%	212	80%	81.7	NE	STEAM	Steam move: odds dropped -23.5% | Sustained odds drop: 2.42 → 1.85 (-23.5%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 212 snapshots — robust data
15:08:14	15:15	7	Strasbourg W vs Marseille W	1 (Strasbourg W)	2.02	2.23	-9.4%	212	95%	73.6	DA	STEAM	Steam move: odds dropped -9.4% | Sustained odds drop: 2.23 → 2.02 (-9.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 212 snapshots — robust data
15:08:34	LIVE 45+''	LIVE	Sohar vs Sur Club	1 (Sohar)	1.53	1.20	+18.0%	T4	70%	79.0	1:0	LIVE_VALUE	Edge: +18.0% | Model: 84% vs market: 65% | Fair: 1.20 vs offered: 1.53 | Home leading 1:0 | Mid-game (47') | T4
15:08:34	LIVE 49''	LIVE	TS Galaxy vs Marumo Gallants	1 (TS Galaxy)	2.85	2.54	+12.2%	T4	80%	71.4	0:0	LIVE_VALUE	Edge: +12.2% | Model: 39% vs market: 35% | Fair: 2.54 vs offered: 2.85 | Home value in draw | Mid-game (49') | T4
15:08:34	LIVE 54''	LIVE	Mezokovesd-Zsory vs Tiszakecske	1 (Mezokovesd-Zsory)	2.66	2.27	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 44% vs market: 38% | Fair: 2.27 vs offered: 2.66 | Home value in draw | Mid-game (54') | T3
15:11:57	LIVE 53''	LIVE	Auxerre W vs Toulouse W	1 (Auxerre W)	4.07	3.38	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 30% vs market: 25% | Fair: 3.38 vs offered: 4.07 | Home value in draw | Mid-game (53') | T3
15:11:57	LIVE 12''	LIVE	Puskas Academy vs Zalaegerszegi	1 (Puskas Academy)	1.89	1.67	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 60% vs market: 53% | Fair: 1.67 vs offered: 1.89 | Home value in draw | Early (12') | T3
15:11:57	LIVE 11''	LIVE	Szeged vs Bekescsaba 1912	1 (Szeged)	1.91	1.61	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 62% vs market: 52% | Fair: 1.61 vs offered: 1.91 | Home value in draw | Early (11') | T3
15:11:57	LIVE 10''	LIVE	Juventus U20 vs Verona U20	1 (Juventus U20)	1.43	1.20	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 83% vs market: 70% | Fair: 1.20 vs offered: 1.43 | Home leading 1:0 | Early (10') | T3
15:15:26	LIVE 56''	LIVE	St Eloi Lupopo (Drc) vs Mamelodi Sundowns (Rsa)	2 (Mamelodi Sundowns (Rsa))	3.15	2.64	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 38% vs market: 32% | Fair: 2.64 vs offered: 3.15 | Away value in draw | Mid-game (56') | T3
15:15:26	LIVE 54''	LIVE	Budafoki vs Honved	X (Draw)	2.93	2.49	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 40% vs market: 34% | Fair: 2.49 vs offered: 2.93 | Drawing 1:1 | Mid-game (54') | T3
15:15:26	LIVE 43''	LIVE	AS Biellese vs Varese FC	1 (AS Biellese)	3.41	2.78	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 36% vs market: 29% | Fair: 2.78 vs offered: 3.41 | Home value in draw | Mid-game (43') | T3
15:15:26	LIVE 14''	LIVE	Varazdin vs Osijek	1 (Varazdin)	1.48	1.28	+12.0%	T3	70%	58.5	1:0	LIVE_VALUE	Edge: +12.0% | Model: 78% vs market: 68% | Fair: 1.28 vs offered: 1.48 | Home leading 1:0 | Early (14') | T3
15:15:26	LIVE 12''	LIVE	Cercle Brugge KSV 2 vs SK Roeselare	2 (SK Roeselare)	1.69	1.47	+12.0%	T3	70%	58.5	0:1	LIVE_VALUE	Edge: +12.0% | Model: 68% vs market: 59% | Fair: 1.47 vs offered: 1.69 | Away leading 0:1 | Early (12') | T3
15:15:26	LIVE 15''	LIVE	Puskas Academy vs Zalaegerszegi	1 (Puskas Academy)	1.90	1.69	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 59% vs market: 53% | Fair: 1.69 vs offered: 1.90 | Home value in draw | Early (15') | T3
15:15:26	LIVE 14''	LIVE	Szeged vs Bekescsaba 1912	1 (Szeged)	1.91	1.63	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 61% vs market: 52% | Fair: 1.63 vs offered: 1.91 | Home value in draw | Early (14') | T3
15:15:26	LIVE 14''	LIVE	Juventus U20 vs Verona U20	1 (Juventus U20)	1.43	1.20	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 83% vs market: 70% | Fair: 1.20 vs offered: 1.43 | Home leading 1:0 | Early (14') | T3
15:19:43	LIVE 21''	LIVE	Chabab Mohammedia vs Raja Beni Mellal	1 (Chabab Mohammedia)	1.66	1.38	+18.0%	T4	80%	81.5	1:0	LIVE_VALUE	Edge: +18.0% | Model: 72% vs market: 60% | Fair: 1.38 vs offered: 1.66 | Home leading 1:0 | Early (21') | T4
15:19:43	LIVE 58''	LIVE	Kaizer Chiefs (Rsa) vs Al Masry (Egy)	X (Draw)	2.48	2.06	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 49% vs market: 40% | Fair: 2.06 vs offered: 2.48 | Drawing 1:1 | Mid-game (58') | T4
15:19:43	LIVE 55''	LIVE	Birkirkara vs Valletta	2 (Valletta)	2.97	2.57	+15.4%	T4	80%	77.0	0:0	LIVE_VALUE	Edge: +15.4% | Model: 39% vs market: 34% | Fair: 2.57 vs offered: 2.97 | Away value in draw | Mid-game (55') | T4
15:19:43	LIVE 60''	LIVE	Nairobi United (Ken) vs Wydad AC (Mar)	X (Draw)	2.66	2.31	+15.2%	T4	80%	76.7	0:0	LIVE_VALUE	Edge: +15.2% | Model: 43% vs market: 38% | Fair: 2.31 vs offered: 2.66 | Drawing 0:0 | Second half (60') | T4
15:19:43	LIVE 18''	LIVE	APOEL vs AEK Larnaca	2 (AEK Larnaca)	1.77	1.49	+18.0%	T4	75%	75.2	0:1	LIVE_VALUE	Edge: +18.0% | Model: 67% vs market: 56% | Fair: 1.49 vs offered: 1.77 | Away leading 0:1 | Early (18') | T4
15:19:43	LIVE 60''	LIVE	Zakakiou vs Iraklis Yerolakkou	X (Draw)	2.40	2.09	+15.1%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +15.1% | Model: 48% vs market: 42% | Fair: 2.09 vs offered: 2.40 | Drawing 0:0 | Second half (60') | T4
15:19:43	LIVE 19''	LIVE	Varazdin vs Osijek	1 (Varazdin)	1.44	1.27	+12.0%	T3	70%	58.5	1:0	LIVE_VALUE	Edge: +12.0% | Model: 79% vs market: 69% | Fair: 1.27 vs offered: 1.44 | Home leading 1:0 | Early (19') | T3
15:19:43	LIVE 19''	LIVE	Charleroi B vs St. Liege U23	1 (Charleroi B)	2.02	1.76	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 57% vs market: 50% | Fair: 1.76 vs offered: 2.02 | Home value in draw | Early (19') | T3
15:19:43	LIVE 17''	LIVE	Stockay-Warfusee vs Meux	2 (Meux)	1.85	1.63	+12.0%	T3	70%	58.5	0:1	LIVE_VALUE	Edge: +12.0% | Model: 61% vs market: 54% | Fair: 1.63 vs offered: 1.85 | Away leading 0:1 | Early (17') | T3
15:22:43	15:30	7	Dynamo Douala vs Aigle Royal	2 (Aigle Royal)	3.02	4.10	-26.3%	216	80%	84.0	NE	STEAM	Steam move: odds dropped -26.3% | Sustained odds drop: 4.10 → 3.02 (-26.3%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 216 snapshots — robust data
15:22:43	15:30	7	Hamilton W vs Rangers W	1 (Hamilton W)	31.34	45.72	-31.4%	216	80%	84.0	NE	STEAM	Steam move: odds dropped -31.4% | Sustained odds drop: 45.72 → 31.34 (-31.4%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 216 snapshots — robust data
15:22:43	15:30	7	Savoia vs Sambiase	1 (Savoia)	1.56	1.76	-11.4%	216	95%	76.7	DA	STEAM	Steam move: odds dropped -11.4% | Sustained odds drop: 1.76 → 1.56 (-11.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 216 snapshots — robust data
15:22:43	15:30	7	Ionikos vs Agias Marinas	2 (Agias Marinas)	19.06	21.50	-11.3%	216	80%	62.2	NE	STEAM	Steam move: odds dropped -11.3% | Sustained odds drop: 21.50 → 19.06 (-11.3%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 216 snapshots — robust data
15:22:43	15:30	7	Panthere vs Gazelle	2 (Gazelle)	3.33	3.67	-9.3%	216	80%	58.8	NE	STEAM	Steam move: odds dropped -9.3% | Sustained odds drop: 3.67 → 3.33 (-9.3%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 216 snapshots — robust data
15:23:02	LIVE 64''	LIVE	Zakakiou vs Iraklis Yerolakkou	X (Draw)	2.28	1.93	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 52% vs market: 44% | Fair: 1.93 vs offered: 2.28 | Drawing 0:0 | Second half (64') | T4
15:23:02	LIVE 63''	LIVE	Nairobi United (Ken) vs Wydad AC (Mar)	X (Draw)	2.51	2.15	+16.8%	T4	80%	79.5	0:0	LIVE_VALUE	Edge: +16.8% | Model: 47% vs market: 40% | Fair: 2.15 vs offered: 2.51 | Drawing 0:0 | Second half (63') | T4
15:23:02	LIVE 22''	LIVE	Charleroi B vs St. Liege U23	1 (Charleroi B)	2.05	1.79	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 56% vs market: 49% | Fair: 1.79 vs offered: 2.05 | Home value in draw | Early (22') | T3
15:23:02	LIVE 20''	LIVE	Cercle Brugge KSV 2 vs SK Roeselare	2 (SK Roeselare)	1.62	1.44	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 69% vs market: 62% | Fair: 1.44 vs offered: 1.62 | Away leading 0:1 | Early (20') | T3
15:23:02	LIVE 23''	LIVE	Puskas Academy vs Zalaegerszegi	1 (Puskas Academy)	2.00	1.76	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 57% vs market: 50% | Fair: 1.76 vs offered: 2.00 | Home value in draw | Early (23') | T3
15:23:02	LIVE 22''	LIVE	Szeged vs Bekescsaba 1912	1 (Szeged)	1.92	1.70	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 59% vs market: 52% | Fair: 1.70 vs offered: 1.92 | Home value in draw | Early (22') | T3
15:23:02	LIVE 21''	LIVE	Juventus U20 vs Verona U20	1 (Juventus U20)	1.41	1.20	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 83% vs market: 71% | Fair: 1.20 vs offered: 1.41 | Home leading 1:0 | Early (21') | T3
15:23:02	LIVE 45+''	LIVE	Francana vs Uniao Suzano	1 (Francana)	1.38	1.16	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 86% vs market: 72% | Fair: 1.16 vs offered: 1.38 | Home leading 1:0 | Mid-game (47') | T3
15:26:26	LIVE 65''	LIVE	Kaizer Chiefs (Rsa) vs Al Masry (Egy)	1 (Kaizer Chiefs (Rsa))	1.45	1.17	+18.0%	T4	80%	81.5	2:1	LIVE_VALUE	Edge: +18.0% | Model: 85% vs market: 69% | Fair: 1.17 vs offered: 1.45 | Home leading 2:1 | Second half (65') | T4
15:26:26	LIVE 66''	LIVE	Nairobi United (Ken) vs Wydad AC (Mar)	X (Draw)	2.39	1.99	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 50% vs market: 42% | Fair: 1.99 vs offered: 2.39 | Drawing 0:0 | Second half (66') | T4
15:26:26	LIVE 67''	LIVE	Zakakiou vs Iraklis Yerolakkou	X (Draw)	2.18	1.81	+18.0%	T4	70%	74.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 55% vs market: 46% | Fair: 1.81 vs offered: 2.18 | Drawing 0:0 | Second half (67') | T4
15:26:26	LIVE 23''	LIVE	Cercle Brugge KSV 2 vs SK Roeselare	2 (SK Roeselare)	1.63	1.43	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 70% vs market: 61% | Fair: 1.43 vs offered: 1.63 | Away leading 0:1 | Early (23') | T3
15:26:26	LIVE 27''	LIVE	Puskas Academy vs Zalaegerszegi	1 (Puskas Academy)	2.04	1.80	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 55% vs market: 49% | Fair: 1.80 vs offered: 2.04 | Home value in draw | Early (27') | T3
15:26:26	LIVE 25''	LIVE	Szeged vs Bekescsaba 1912	1 (Szeged)	1.95	1.73	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 51% | Fair: 1.73 vs offered: 1.95 | Home value in draw | Early (25') | T3
15:26:26	LIVE 64''	LIVE	Linense vs Osasco Sporting	X (Draw)	2.11	1.83	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 55% vs market: 47% | Fair: 1.83 vs offered: 2.11 | Drawing 1:1 | Second half (64') | T3
15:26:26	LIVE 45+''	LIVE	Francana vs Uniao Suzano	1 (Francana)	1.15	1.02	+12.0%	T3	75%	64.8	2:0	LIVE_VALUE	Edge: +12.0% | Model: 98% vs market: 87% | Fair: 1.02 vs offered: 1.15 | Home leading 2:0 | Mid-game (47') | T3
