captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
12:53:12	13:00	7	Zenit (Rus) vs Din. Samarkand (Uzb)	1 (Zenit (Rus))	1.21	1.35	-10.4%	429	95%	75.1	DA	STEAM	Steam move: odds dropped -10.4% | Sustained odds drop: 1.35 → 1.21 (-10.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 429 snapshots — robust data
12:53:12	13:00	7	Fasil Kenema vs Hadiya Hossana	2 (Hadiya Hossana)	3.30	3.95	-16.5%	428	80%	70.3	NE	STEAM	Steam move: odds dropped -16.5% | Sustained odds drop: 3.95 → 3.30 (-16.5%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 428 snapshots — robust data
12:53:12	13:00	7	Aliaga vs Soma Spor	2 (Soma Spor)	15.09	17.90	-15.7%	428	80%	69.1	NE	STEAM	Steam move: odds dropped -15.7% | Sustained odds drop: 17.90 → 15.09 (-15.7%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 428 snapshots — robust data
12:53:12	13:00	7	Bangkok FC vs Kasetsart	1 (Bangkok FC)	2.43	2.77	-12.3%	393	80%	63.6	NE	STEAM	Steam move: odds dropped -12.3% | Sustained odds drop: 2.77 → 2.43 (-12.3%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 393 snapshots — robust data
12:53:12	13:00	7	Arnavutkoy Bl. vs Guzide Gebzespor	2 (Guzide Gebzespor)	2.30	2.53	-9.1%	428	80%	58.5	NE	STEAM	Steam move: odds dropped -9.1% | Sustained odds drop: 2.53 → 2.30 (-9.1%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 428 snapshots — robust data
13:02:27	LIVE 33''	LIVE	Lamphun Warrior vs Kanchanaburi	1 (Lamphun Warrior)	2.20	1.93	+14.2%	T4	80%	74.8	0:0	LIVE_VALUE	Edge: +14.2% | Model: 52% vs market: 45% | Fair: 1.93 vs offered: 2.20 | Home value in draw | Mid-game (33') | T4
13:14:04	LIVE 10''	LIVE	Silivrispor vs Galata	1 (Silivrispor)	2.20	1.89	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 53% vs market: 45% | Fair: 1.89 vs offered: 2.20 | Home value in draw | Early (10') | T3
13:16:50	LIVE 45+''	LIVE	Lamphun Warrior vs Kanchanaburi	X (Draw)	3.52	2.64	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 38% vs market: 28% | Fair: 2.64 vs offered: 3.52 | Drawing 0:0 | Mid-game (47') | T4
13:16:50	LIVE 12''	LIVE	Silivrispor vs Galata	1 (Silivrispor)	2.17	1.90	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 53% vs market: 46% | Fair: 1.90 vs offered: 2.17 | Home value in draw | Early (12') | T3
13:19:36	LIVE 45+''	LIVE	Lamphun Warrior vs Kanchanaburi	X (Draw)	3.46	2.64	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 38% vs market: 29% | Fair: 2.64 vs offered: 3.46 | Drawing 0:0 | Mid-game (47') | T4
13:19:36	LIVE 18''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	3.55	2.98	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 34% vs market: 28% | Fair: 2.98 vs offered: 3.55 | Home value in draw | Early (18') | T3
13:19:36	LIVE 15''	LIVE	Silivrispor vs Galata	1 (Silivrispor)	2.21	1.93	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 52% vs market: 45% | Fair: 1.93 vs offered: 2.21 | Home value in draw | Early (15') | T3
13:22:21	LIVE 21''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	3.66	3.01	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 33% vs market: 27% | Fair: 3.01 vs offered: 3.66 | Home value in draw | Early (21') | T3
13:22:21	LIVE 18''	LIVE	Silivrispor vs Galata	1 (Silivrispor)	2.25	1.95	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 51% vs market: 44% | Fair: 1.95 vs offered: 2.25 | Home value in draw | Early (18') | T3
13:25:06	LIVE 24''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	3.72	3.05	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 33% vs market: 27% | Fair: 3.05 vs offered: 3.72 | Home value in draw | Early (24') | T3
13:25:06	LIVE 21''	LIVE	Silivrispor vs Galata	1 (Silivrispor)	2.26	1.98	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 50% vs market: 44% | Fair: 1.98 vs offered: 2.26 | Home value in draw | Early (21') | T3
13:28:29	LIVE 24''	LIVE	Silivrispor vs Galata	1 (Silivrispor)	2.27	2.02	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 50% vs market: 44% | Fair: 2.02 vs offered: 2.27 | Home value in draw | Early (24') | T3
13:28:29	LIVE 28''	LIVE	Aliaga vs Soma Spor	1 (Aliaga)	1.22	1.01	+12.0%	T3	65%	62.2	2:1	LIVE_VALUE	Edge: +12.0% | Model: 99% vs market: 82% | Fair: 1.01 vs offered: 1.22 | Home leading 2:1 | Early (28') | T3
13:31:12	LIVE 31''	LIVE	Aliaga vs Soma Spor	1 (Aliaga)	1.19	1.01	+12.0%	T3	65%	62.2	2:1	LIVE_VALUE	Edge: +12.0% | Model: 99% vs market: 84% | Fair: 1.01 vs offered: 1.19 | Home leading 2:1 | Mid-game (31') | T3
13:31:12	LIVE 30''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.79	1.46	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 68% vs market: 56% | Fair: 1.46 vs offered: 1.79 | Home leading 1:0 | Mid-game (30') | T3
13:34:07	LIVE 30''	LIVE	Beykoz Anadolu vs Bucaspor 1928	2 (Bucaspor 1928)	2.48	2.02	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 49% vs market: 40% | Fair: 2.02 vs offered: 2.48 | Away leading 0:1 | Mid-game (30') | T3
13:34:07	LIVE 34''	LIVE	Aliaga vs Soma Spor	1 (Aliaga)	1.23	1.01	+12.0%	T3	65%	62.2	2:1	LIVE_VALUE	Edge: +12.0% | Model: 99% vs market: 81% | Fair: 1.01 vs offered: 1.23 | Home leading 2:1 | Mid-game (34') | T3
13:34:07	LIVE 33''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.79	1.45	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 69% vs market: 56% | Fair: 1.45 vs offered: 1.79 | Home leading 1:0 | Mid-game (33') | T3
13:36:50	LIVE 36''	LIVE	Bangkok FC vs Kasetsart	2 (Kasetsart)	3.31	2.79	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 36% vs market: 30% | Fair: 2.79 vs offered: 3.31 | Away value in draw | Mid-game (36') | T4
13:36:50	LIVE 36''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.73	1.43	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 70% vs market: 58% | Fair: 1.43 vs offered: 1.73 | Home leading 1:0 | Mid-game (36') | T3
13:39:34	LIVE 39''	LIVE	Bangkok FC vs Kasetsart	2 (Kasetsart)	3.37	2.85	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 35% vs market: 30% | Fair: 2.85 vs offered: 3.37 | Away value in draw | Mid-game (39') | T4
13:39:34	LIVE 38''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.66	1.42	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 70% vs market: 60% | Fair: 1.42 vs offered: 1.66 | Home leading 1:0 | Mid-game (38') | T3
13:42:57	LIVE 42''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.61	1.40	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 71% vs market: 62% | Fair: 1.40 vs offered: 1.61 | Home leading 1:0 | Mid-game (42') | T3
13:45:39	LIVE 44''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.59	1.39	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 72% vs market: 63% | Fair: 1.39 vs offered: 1.59 | Home leading 1:0 | Mid-game (44') | T3
13:48:24	LIVE 45+''	LIVE	Beykoz Anadolu vs Bucaspor 1928	2 (Bucaspor 1928)	1.97	1.74	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 57% vs market: 51% | Fair: 1.74 vs offered: 1.97 | Away leading 0:1 | Mid-game (47') | T3
13:48:24	LIVE 45+''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.57	1.37	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 73% vs market: 64% | Fair: 1.37 vs offered: 1.57 | Home leading 1:0 | Mid-game (47') | T3
13:48:24	LIVE 45+''	LIVE	Aliaga vs Soma Spor	1 (Aliaga)	1.25	1.02	+12.0%	T3	65%	62.2	2:1	LIVE_VALUE	Edge: +12.0% | Model: 98% vs market: 80% | Fair: 1.02 vs offered: 1.25 | Home leading 2:1 | Mid-game (47') | T3
13:51:06	LIVE 45+''	LIVE	Beykoz Anadolu vs Bucaspor 1928	2 (Bucaspor 1928)	1.96	1.74	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 57% vs market: 51% | Fair: 1.74 vs offered: 1.96 | Away leading 0:1 | Mid-game (47') | T3
13:53:35	14:00	6	Ural (Rus) vs Yunnan Yukun (Chn)	1 (Ural (Rus))	1.46	1.69	-13.6%	405	95%	80.3	DA	STEAM	Steam move: odds dropped -13.6% | Sustained odds drop: 1.69 → 1.46 (-13.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 405 snapshots — robust data
13:53:35	14:00	6	Al Jabalain vs Al Bukiryah	1 (Al Jabalain)	1.66	1.92	-13.5%	425	95%	80.2	DA	STEAM	Steam move: odds dropped -13.5% | Sustained odds drop: 1.92 → 1.66 (-13.5%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 425 snapshots — robust data
14:08:10	LIVE 47''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.57	1.37	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 73% vs market: 64% | Fair: 1.37 vs offered: 1.57 | Home leading 1:0 | Mid-game (47') | T3
14:11:36	LIVE 11''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	1.86	1.52	+18.0%	T4	60%	71.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 66% vs market: 54% | Fair: 1.52 vs offered: 1.86 | Home value in draw | Early (11') | T4
14:11:36	LIVE 50''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.54	1.35	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 74% vs market: 65% | Fair: 1.35 vs offered: 1.54 | Home leading 1:0 | Mid-game (50') | T3
14:14:21	LIVE 14''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	1.88	1.55	+18.0%	T4	60%	71.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 65% vs market: 53% | Fair: 1.55 vs offered: 1.88 | Home value in draw | Early (14') | T4
14:14:21	LIVE 53''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.52	1.33	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 75% vs market: 66% | Fair: 1.33 vs offered: 1.52 | Home leading 1:0 | Mid-game (53') | T3
14:17:04	LIVE 17''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	1.88	1.57	+18.0%	T4	70%	74.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 64% vs market: 53% | Fair: 1.57 vs offered: 1.88 | Home value in draw | Early (17') | T4
14:17:04	LIVE 58''	LIVE	Karacabey Bld. vs Adana	2 (Adana)	1.56	1.31	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 77% vs market: 64% | Fair: 1.31 vs offered: 1.56 | Away leading 0:1 | Mid-game (58') | T3
14:17:04	LIVE 56''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.52	1.31	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 76% vs market: 66% | Fair: 1.31 vs offered: 1.52 | Home leading 1:0 | Mid-game (56') | T3
14:19:47	LIVE 20''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	1.91	1.59	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 63% vs market: 52% | Fair: 1.59 vs offered: 1.91 | Home value in draw | Early (20') | T4
14:19:47	LIVE 56''	LIVE	Beykoz Anadolu vs Bucaspor 1928	2 (Bucaspor 1928)	1.80	1.59	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 63% vs market: 56% | Fair: 1.59 vs offered: 1.80 | Away leading 0:1 | Mid-game (56') | T3
14:19:47	LIVE 58''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.50	1.30	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 77% vs market: 67% | Fair: 1.30 vs offered: 1.50 | Home leading 1:0 | Mid-game (58') | T3
14:22:34	LIVE 42''	LIVE	Al Batin vs Al-Ula	2 (Al-Ula)	1.36	1.10	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 91% vs market: 74% | Fair: 1.10 vs offered: 1.36 | Away leading 0:1 | Mid-game (42') | T4
14:22:34	LIVE 22''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	1.97	1.61	+18.0%	T4	65%	77.8	0:0	LIVE_VALUE	Edge: +18.0% | Model: 62% vs market: 51% | Fair: 1.61 vs offered: 1.97 | Home value in draw | Early (22') | T4
14:22:34	LIVE 59''	LIVE	Beykoz Anadolu vs Bucaspor 1928	2 (Bucaspor 1928)	1.79	1.53	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 65% vs market: 56% | Fair: 1.53 vs offered: 1.79 | Away leading 0:1 | Mid-game (59') | T3
14:22:34	LIVE 59''	LIVE	Bursa Nilufer vs Beykoz Ishakli Spor	1 (Bursa Nilufer)	1.57	1.33	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 75% vs market: 64% | Fair: 1.33 vs offered: 1.57 | Home leading 1:0 | Mid-game (59') | T3
14:22:34	LIVE 61''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.46	1.28	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 78% vs market: 68% | Fair: 1.28 vs offered: 1.46 | Home leading 1:0 | Second half (61') | T3
14:26:04	LIVE 60''	LIVE	Bangkok FC vs Kasetsart	1 (Bangkok FC)	5.01	4.18	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 24% vs market: 20% | Fair: 4.18 vs offered: 5.01 | Home value in draw | Second half (60') | T4
14:26:04	LIVE 25''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	2.02	1.64	+18.0%	T4	65%	77.8	0:0	LIVE_VALUE	Edge: +18.0% | Model: 61% vs market: 50% | Fair: 1.64 vs offered: 2.02 | Home value in draw | Early (25') | T4
14:26:04	LIVE 64''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.42	1.25	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 80% vs market: 70% | Fair: 1.25 vs offered: 1.42 | Home leading 1:0 | Second half (64') | T3
14:28:46	LIVE 64''	LIVE	Bangkok FC vs Kasetsart	1 (Bangkok FC)	5.56	4.50	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 22% vs market: 18% | Fair: 4.50 vs offered: 5.56 | Home value in draw | Second half (64') | T4
14:28:46	LIVE 29''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	2.05	1.68	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 59% vs market: 49% | Fair: 1.68 vs offered: 2.05 | Home value in draw | Early (29') | T4
14:28:46	LIVE 67''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.39	1.23	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 81% vs market: 72% | Fair: 1.23 vs offered: 1.39 | Home leading 1:0 | Second half (67') | T3
14:31:30	LIVE 66''	LIVE	Bangkok FC vs Kasetsart	1 (Bangkok FC)	5.68	4.71	+18.0%	T4	75%	75.2	1:1	LIVE_VALUE	Edge: +18.0% | Model: 21% vs market: 18% | Fair: 4.71 vs offered: 5.68 | Home value in draw | Second half (66') | T4
14:31:30	LIVE 70''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.36	1.20	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 83% vs market: 74% | Fair: 1.20 vs offered: 1.36 | Home leading 1:0 | Second half (70') | T3
14:34:13	LIVE 34''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.26	1.91	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 52% vs market: 44% | Fair: 1.91 vs offered: 2.26 | Away leading 0:1 | Mid-game (34') | T4
14:34:13	LIVE 34''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	2.05	1.74	+17.6%	T4	75%	79.6	0:0	LIVE_VALUE	Edge: +17.6% | Model: 57% vs market: 49% | Fair: 1.74 vs offered: 2.05 | Home value in draw | Mid-game (34') | T4
14:34:13	LIVE 69''	LIVE	Bangkok FC vs Kasetsart	1 (Bangkok FC)	6.20	5.09	+18.0%	T4	75%	75.2	1:1	LIVE_VALUE	Edge: +18.0% | Model: 20% vs market: 16% | Fair: 5.09 vs offered: 6.20 | Home value in draw | Second half (69') | T4
14:34:13	LIVE 69''	LIVE	Bangkok FC vs Kasetsart	X (Draw)	1.95	1.73	+12.6%	T4	75%	65.9	1:1	LIVE_VALUE	Edge: +12.6% | Model: 58% vs market: 51% | Fair: 1.73 vs offered: 1.95 | Drawing 1:1 | Second half (69') | T4
14:34:13	LIVE 73''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.34	1.18	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 85% vs market: 75% | Fair: 1.18 vs offered: 1.34 | Home leading 1:0 | Second half (73') | T3
14:36:41	14:45	8	Nasaf Qarshi (Uzb) vs Al Shorta (Irq)	2 (Al Shorta (Irq))	2.53	2.98	-15.1%	469	80%	68.2	NE	STEAM	Steam move: odds dropped -15.1% | Sustained odds drop: 2.98 → 2.53 (-15.1%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 469 snapshots — robust data
14:36:59	LIVE 37''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.27	1.86	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 54% vs market: 44% | Fair: 1.86 vs offered: 2.27 | Away leading 0:1 | Mid-game (37') | T4
14:36:59	LIVE 37''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	2.14	1.79	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 56% vs market: 47% | Fair: 1.79 vs offered: 2.14 | Home value in draw | Mid-game (37') | T4
14:36:59	LIVE 72''	LIVE	Bangkok FC vs Kasetsart	1 (Bangkok FC)	6.56	5.61	+17.0%	T4	75%	73.5	1:1	LIVE_VALUE	Edge: +17.0% | Model: 18% vs market: 15% | Fair: 5.61 vs offered: 6.56 | Home value in draw | Second half (72') | T4
14:36:59	LIVE 72''	LIVE	Bangkok FC vs Kasetsart	X (Draw)	1.87	1.62	+15.4%	T4	75%	70.7	1:1	LIVE_VALUE	Edge: +15.4% | Model: 62% vs market: 53% | Fair: 1.62 vs offered: 1.87 | Drawing 1:1 | Second half (72') | T4
14:36:59	LIVE 75''	LIVE	1926 Polatli Bld. vs Inkilapspor	1 (1926 Polatli Bld.)	1.31	1.16	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 86% vs market: 76% | Fair: 1.16 vs offered: 1.31 | Home leading 1:0 | Second half (75') | T3
14:40:22	LIVE 40''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.24	1.82	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 55% vs market: 45% | Fair: 1.82 vs offered: 2.24 | Away leading 0:1 | Mid-game (40') | T4
14:40:22	LIVE 40''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	2.14	1.83	+16.7%	T4	75%	78.0	0:0	LIVE_VALUE	Edge: +16.7% | Model: 55% vs market: 47% | Fair: 1.83 vs offered: 2.14 | Home value in draw | Mid-game (40') | T4
14:40:22	LIVE 75''	LIVE	Bangkok FC vs Kasetsart	X (Draw)	1.78	1.51	+17.8%	T4	75%	75.0	1:1	LIVE_VALUE	Edge: +17.8% | Model: 66% vs market: 56% | Fair: 1.51 vs offered: 1.78 | Drawing 1:1 | Second half (75') | T4
14:40:22	LIVE 75''	LIVE	Bangkok FC vs Kasetsart	1 (Bangkok FC)	7.44	6.34	+17.3%	T4	75%	74.1	1:1	LIVE_VALUE	Edge: +17.3% | Model: 16% vs market: 13% | Fair: 6.34 vs offered: 7.44 | Home value in draw | Second half (75') | T4
14:43:08	LIVE 43''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.17	1.77	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 57% vs market: 46% | Fair: 1.77 vs offered: 2.17 | Away leading 0:1 | Mid-game (43') | T4
14:43:08	LIVE 43''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	1.34	1.12	+18.0%	T4	65%	77.8	1:0	LIVE_VALUE	Edge: +18.0% | Model: 89% vs market: 75% | Fair: 1.12 vs offered: 1.34 | Home leading 1:0 | Mid-game (43') | T4
14:43:08	LIVE 53''	LIVE	Chainat vs Chiangmai Utd	1 (Chainat)	1.31	1.16	+12.9%	T4	80%	72.6	1:0	LIVE_VALUE	Edge: +12.9% | Model: 86% vs market: 76% | Fair: 1.16 vs offered: 1.31 | Home leading 1:0 | Mid-game (53') | T4
14:45:51	LIVE 45+''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.17	1.70	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 59% vs market: 46% | Fair: 1.70 vs offered: 2.17 | Away leading 0:1 | Mid-game (47') | T4
14:45:51	LIVE 45+''	LIVE	JKT Tanzania vs Mashujaa	1 (JKT Tanzania)	1.35	1.12	+18.0%	T4	65%	77.8	1:0	LIVE_VALUE	Edge: +18.0% | Model: 89% vs market: 74% | Fair: 1.12 vs offered: 1.35 | Home leading 1:0 | Mid-game (47') | T4
14:51:02	15:00	9	Kayserispor vs Kocaelispor	2 (Kocaelispor)	2.26	2.50	-9.6%	477	80%	59.4	NE	STEAM	Steam move: odds dropped -9.6% | Sustained odds drop: 2.50 → 2.26 (-9.6%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 477 snapshots — robust data
15:09:25	LIVE 50''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.15	1.65	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 60% vs market: 47% | Fair: 1.65 vs offered: 2.15 | Away leading 0:1 | Mid-game (50') | T4
15:12:10	LIVE 52''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.12	1.62	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 62% vs market: 47% | Fair: 1.62 vs offered: 2.12 | Away leading 0:1 | Mid-game (52') | T4
15:14:53	LIVE 55''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.06	1.57	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 64% vs market: 49% | Fair: 1.57 vs offered: 2.06 | Away leading 0:1 | Mid-game (55') | T4
15:17:38	LIVE 58''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	2.04	1.52	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 66% vs market: 49% | Fair: 1.52 vs offered: 2.04 | Away leading 0:1 | Mid-game (58') | T4
15:20:23	LIVE 60''	LIVE	Al Jabalain vs Al Bukiryah	2 (Al Bukiryah)	1.84	1.49	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 67% vs market: 54% | Fair: 1.49 vs offered: 1.84 | Away leading 0:1 | Second half (60') | T4
15:24:06	LIVE 19''	LIVE	Izmir Coruhlu vs Tire 2021 FK	2 (Tire 2021 FK)	1.40	1.25	+12.0%	T3	70%	58.5	0:1	LIVE_VALUE	Edge: +12.0% | Model: 80% vs market: 71% | Fair: 1.25 vs offered: 1.40 | Away leading 0:1 | Early (19') | T3
15:29:33	LIVE 70''	LIVE	Al Jabalain vs Al Bukiryah	X (Draw)	1.97	1.70	+15.8%	T4	75%	71.3	1:1	LIVE_VALUE	Edge: +15.8% | Model: 59% vs market: 51% | Fair: 1.70 vs offered: 1.97 | Drawing 1:1 | Second half (70') | T4
15:32:14	LIVE 73''	LIVE	Al Jabalain vs Al Bukiryah	X (Draw)	1.85	1.59	+16.6%	T4	75%	72.7	1:1	LIVE_VALUE	Edge: +16.6% | Model: 63% vs market: 54% | Fair: 1.59 vs offered: 1.85 | Drawing 1:1 | Second half (73') | T4
15:35:00	LIVE 75''	LIVE	Al Jabalain vs Al Bukiryah	1 (Al Jabalain)	1.35	1.09	+18.0%	T4	75%	75.2	2:1	LIVE_VALUE	Edge: +18.0% | Model: 92% vs market: 74% | Fair: 1.09 vs offered: 1.35 | Home leading 2:1 | Second half (75') | T4
15:52:55	16:00	7	Neftci Baku vs Gabala	2 (Gabala)	4.29	5.23	-18.0%	75	80%	70.1	NE	STEAM	Steam move: odds dropped -18.0% | Sustained odds drop: 5.23 → 4.29 (-18.0%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 75 snapshots — robust data
