captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
21:13:53	LIVE 54''	LIVE	Atletico Gloriense vs Lagarto	2 (Lagarto)	3.64	3.03	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 33% vs market: 27% | Fair: 3.03 vs offered: 3.64 | Away value in draw | Mid-game (54') | T3
21:13:53	LIVE 53''	LIVE	Ceilandia vs Capital	2 (Capital)	1.24	1.04	+12.0%	T3	65%	62.2	0:2	LIVE_VALUE	Edge: +12.0% | Model: 96% vs market: 81% | Fair: 1.04 vs offered: 1.24 | Away leading 0:2 | Mid-game (53') | T3
21:13:53	LIVE 49''	LIVE	ABC vs QFC	1 (ABC)	1.27	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 79% | Fair: 1.11 vs offered: 1.27 | Home leading 1:0 | Mid-game (49') | T3
21:13:53	LIVE 13''	LIVE	Santa Cruz AC vs Galvez	2 (Galvez)	2.79	2.34	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 43% vs market: 36% | Fair: 2.34 vs offered: 2.79 | Away value in draw | Early (13') | T3
21:18:31	LIVE 58''	LIVE	SA Bulo Bulo vs Guabira	X (Draw)	2.60	2.32	+12.2%	T4	75%	70.0	0:0	LIVE_VALUE	Edge: +12.2% | Model: 43% vs market: 38% | Fair: 2.32 vs offered: 2.60 | Drawing 0:0 | Mid-game (58') | T4
21:18:31	LIVE 53''	LIVE	Sobradinho vs Gama	2 (Gama)	1.32	1.15	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 87% vs market: 76% | Fair: 1.15 vs offered: 1.32 | Away leading 0:1 | Mid-game (53') | T3
21:18:31	LIVE 59''	LIVE	Kabylie (Alg) vs Al Ahly (Egy)	2 (Al Ahly (Egy))	4.15	3.54	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 28% vs market: 24% | Fair: 3.54 vs offered: 4.15 | Away value in draw | Mid-game (59') | T3
21:18:31	LIVE 54''	LIVE	Aparecidense vs Ouvidorense	2 (Ouvidorense)	2.11	1.72	+12.0%	T3	75%	64.8	1:2	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 47% | Fair: 1.72 vs offered: 2.11 | Away leading 1:2 | Mid-game (54') | T3
21:18:31	LIVE 53''	LIVE	Inhumas vs Goias	2 (Goias)	2.35	1.97	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 51% vs market: 43% | Fair: 1.97 vs offered: 2.35 | Away value in draw | Mid-game (53') | T3
21:18:31	LIVE 57''	LIVE	Thes Sport vs Hoogstraten	1 (Thes Sport)	2.86	2.37	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 42% vs market: 35% | Fair: 2.37 vs offered: 2.86 | Home value in draw | Mid-game (57') | T3
21:18:31	LIVE 15''	LIVE	Lemense vs Barretos EC	1 (Lemense)	2.13	1.90	+12.1%	T4	70%	63.6	0:0	LIVE_VALUE	Edge: +12.1% | Model: 53% vs market: 47% | Fair: 1.90 vs offered: 2.13 | Home value in draw | Early (15') | T4
21:18:31	LIVE 54''	LIVE	ABC vs QFC	1 (ABC)	1.25	1.10	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 91% vs market: 80% | Fair: 1.10 vs offered: 1.25 | Home leading 1:0 | Mid-game (54') | T3
21:18:31	LIVE 18''	LIVE	Santa Cruz AC vs Galvez	2 (Galvez)	2.79	2.38	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 42% vs market: 36% | Fair: 2.38 vs offered: 2.79 | Away value in draw | Early (18') | T3
21:21:49	LIVE 61''	LIVE	SA Bulo Bulo vs Guabira	X (Draw)	2.48	2.18	+13.7%	T4	75%	72.7	0:0	LIVE_VALUE	Edge: +13.7% | Model: 46% vs market: 40% | Fair: 2.18 vs offered: 2.48 | Drawing 0:0 | Second half (61') | T4
21:21:49	LIVE 62''	LIVE	Kabylie (Alg) vs Al Ahly (Egy)	2 (Al Ahly (Egy))	4.43	3.75	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 27% vs market: 23% | Fair: 3.75 vs offered: 4.43 | Away value in draw | Second half (62') | T3
21:21:49	LIVE 56''	LIVE	Inhumas vs Goias	2 (Goias)	2.33	2.06	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 49% vs market: 43% | Fair: 2.06 vs offered: 2.33 | Away value in draw | Mid-game (56') | T3
21:21:49	LIVE 60''	LIVE	Thes Sport vs Hoogstraten	1 (Thes Sport)	3.02	2.50	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 40% vs market: 33% | Fair: 2.50 vs offered: 3.02 | Home value in draw | Second half (60') | T3
21:21:49	LIVE 61''	LIVE	Atletico Gloriense vs Lagarto	1 (Atletico Gloriense)	1.53	1.33	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 75% vs market: 65% | Fair: 1.33 vs offered: 1.53 | Home leading 1:0 | Second half (61') | T3
21:21:49	LIVE 62''	LIVE	Houtvenne vs Diegem	1 (Houtvenne)	1.43	1.21	+12.0%	T3	65%	62.2	2:1	LIVE_VALUE	Edge: +12.0% | Model: 82% vs market: 70% | Fair: 1.21 vs offered: 1.43 | Home leading 2:1 | Second half (62') | T3
21:21:49	LIVE 57''	LIVE	ABC vs QFC	1 (ABC)	1.25	1.10	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 91% vs market: 80% | Fair: 1.10 vs offered: 1.25 | Home leading 1:0 | Mid-game (57') | T3
21:25:02	LIVE 65''	LIVE	SA Bulo Bulo vs Guabira	X (Draw)	2.43	2.00	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 50% vs market: 41% | Fair: 2.00 vs offered: 2.43 | Drawing 0:0 | Second half (65') | T4
21:25:02	LIVE 59''	LIVE	Coruripe vs CRB	X (Draw)	2.72	2.33	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 43% vs market: 37% | Fair: 2.33 vs offered: 2.72 | Drawing 1:1 | Mid-game (59') | T3
21:25:02	LIVE 64''	LIVE	Thes Sport vs Hoogstraten	1 (Thes Sport)	3.15	2.72	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 37% vs market: 32% | Fair: 2.72 vs offered: 3.15 | Home value in draw | Second half (64') | T3
21:25:02	LIVE 62''	LIVE	Inter de Limeira vs Votuporanguense	1 (Inter de Limeira)	1.32	1.14	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 88% vs market: 76% | Fair: 1.14 vs offered: 1.32 | Home leading 1:0 | Second half (62') | T3
21:25:02	LIVE 65''	LIVE	Houtvenne vs Diegem	1 (Houtvenne)	1.43	1.20	+12.0%	T3	65%	62.2	2:1	LIVE_VALUE	Edge: +12.0% | Model: 84% vs market: 70% | Fair: 1.20 vs offered: 1.43 | Home leading 2:1 | Second half (65') | T3
21:25:02	LIVE 60''	LIVE	ABC vs QFC	1 (ABC)	1.23	1.09	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 91% vs market: 81% | Fair: 1.09 vs offered: 1.23 | Home leading 1:0 | Second half (60') | T3
21:25:02	LIVE 67''	LIVE	Seraing vs Anderlecht U23	X (Draw)	2.22	1.81	+12.0%	T3	70%	58.5	1:1	LIVE_VALUE	Edge: +12.0% | Model: 55% vs market: 45% | Fair: 1.81 vs offered: 2.22 | Drawing 1:1 | Second half (67') | T3
21:34:13	LIVE 46''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	3.09	2.68	+15.4%	T4	80%	76.9	0:0	LIVE_VALUE	Edge: +15.4% | Model: 37% vs market: 32% | Fair: 2.68 vs offered: 3.09 | Home value in draw | Mid-game (46') | T4
21:34:13	LIVE 64''	LIVE	Palmeiras W vs Corinthians W	X (Draw)	2.19	1.87	+12.0%	T3	70%	63.5	1:1	LIVE_VALUE	Edge: +12.0% | Model: 54% vs market: 46% | Fair: 1.87 vs offered: 2.19 | Drawing 1:1 | Second half (64') | T3
21:34:13	LIVE 73''	LIVE	Thes Sport vs Hoogstraten	1 (Thes Sport)	1.24	1.09	+12.0%	T3	60%	56.0	2:1	LIVE_VALUE	Edge: +12.0% | Model: 91% vs market: 81% | Fair: 1.09 vs offered: 1.24 | Home leading 2:1 | Second half (73') | T3
21:46:15	LIVE 58''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	3.74	3.13	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 32% vs market: 27% | Fair: 3.13 vs offered: 3.74 | Home value in draw | Mid-game (58') | T4
21:46:15	LIVE 57''	LIVE	Pouso Alegre vs Democrata GV	1 (Pouso Alegre)	3.10	2.62	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 38% vs market: 32% | Fair: 2.62 vs offered: 3.10 | Home value in draw | Mid-game (57') | T3
21:49:35	LIVE 61''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	4.08	3.30	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 30% vs market: 25% | Fair: 3.30 vs offered: 4.08 | Home value in draw | Second half (61') | T4
21:49:35	LIVE 60''	LIVE	Pouso Alegre vs Democrata GV	1 (Pouso Alegre)	3.19	2.76	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 36% vs market: 31% | Fair: 2.76 vs offered: 3.19 | Home value in draw | Second half (60') | T3
21:52:40	22:00	7	North Esporte Clube vs Uberlandia	2 (Uberlandia)	3.71	5.15	-28.0%	71	80%	80.9	NE	STEAM	Steam move: odds dropped -28.0% | Sustained odds drop: 5.15 → 3.71 (-28.0%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 71 snapshots — robust data
21:52:40	22:00	7	Ecuador U20 W vs Argentina U20 W	1 (Ecuador U20 W)	4.66	5.09	-8.5%	71	80%	54.4	NE	STEAM	Steam move: odds dropped -8.5% | Sustained odds drop: 5.09 → 4.66 (-8.5%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 71 snapshots — robust data
21:52:55	LIVE 63''	LIVE	Pouso Alegre vs Democrata GV	1 (Pouso Alegre)	3.39	2.94	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 34% vs market: 29% | Fair: 2.94 vs offered: 3.39 | Home value in draw | Second half (63') | T3
21:56:13	LIVE 68''	LIVE	Salcedo vs Delfines Del Este	2 (Delfines Del Este)	1.71	1.29	+18.0%	T4	60%	71.5	1:2	LIVE_VALUE	Edge: +18.0% | Model: 77% vs market: 58% | Fair: 1.29 vs offered: 1.71 | Away leading 1:2 | Second half (68') | T4
22:02:17	22:10	8	Deportes Tolima vs Llaneros	2 (Llaneros)	5.80	6.66	-12.9%	73	95%	66.2	NE	LATE_SHARP	Late sharp move detected on 2 | Steam move: odds dropped -12.9% | Sustained odds drop: 6.66 → 5.80 (-12.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 73 snapshots — robust data
22:02:31	LIVE 44''	LIVE	Grau vs Sport Huancayo	1 (Grau)	2.90	2.29	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 44% vs market: 34% | Fair: 2.29 vs offered: 2.90 | Home value in draw | Mid-game (44') | T4
22:05:37	LIVE 45+''	LIVE	Grau vs Sport Huancayo	1 (Grau)	2.79	2.36	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 42% vs market: 36% | Fair: 2.36 vs offered: 2.79 | Home value in draw | Mid-game (47') | T4
22:05:50	LIVE 45+''	LIVE	Grau vs Sport Huancayo	1 (Grau)	2.80	2.36	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 42% vs market: 36% | Fair: 2.36 vs offered: 2.80 | Home value in draw | Mid-game (47') | T4
22:09:07	LIVE 10''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	1.71	1.47	+16.2%	T4	75%	72.0	0:1	LIVE_VALUE	Edge: +16.2% | Model: 68% vs market: 58% | Fair: 1.47 vs offered: 1.71 | Home trailing by 1 (0:1) | Early (10') | T4
22:12:21	LIVE 11''	LIVE	Escorpiones vs Pitbulls	1 (Escorpiones)	2.00	1.48	+18.0%	T4	65%	72.8	0:0	LIVE_VALUE	Edge: +18.0% | Model: 68% vs market: 50% | Fair: 1.48 vs offered: 2.00 | Home value in draw | Early (11') | T4
22:12:21	LIVE 13''	LIVE	Zamora vs Estudiantes Merida	1 (Zamora)	1.62	1.26	+18.0%	T4	65%	72.8	1:0	LIVE_VALUE	Edge: +18.0% | Model: 79% vs market: 62% | Fair: 1.26 vs offered: 1.62 | Home leading 1:0 | Early (13') | T4
22:12:21	LIVE 13''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	1.85	1.51	+18.0%	T4	65%	72.8	0:1	LIVE_VALUE	Edge: +18.0% | Model: 66% vs market: 54% | Fair: 1.51 vs offered: 1.85 | Home trailing by 1 (0:1) | Early (13') | T4
22:16:40	LIVE 17''	LIVE	Zamora vs Estudiantes Merida	1 (Zamora)	2.46	2.00	+18.0%	T4	75%	75.2	1:1	LIVE_VALUE	Edge: +18.0% | Model: 50% vs market: 41% | Fair: 2.00 vs offered: 2.46 | Home value in draw | Early (17') | T4
22:16:40	LIVE 15''	LIVE	Escorpiones vs Pitbulls	1 (Escorpiones)	1.85	1.50	+18.0%	T4	65%	72.8	0:0	LIVE_VALUE	Edge: +18.0% | Model: 67% vs market: 54% | Fair: 1.50 vs offered: 1.85 | Home value in draw | Early (15') | T4
22:16:40	LIVE 17''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	2.00	1.57	+18.0%	T4	65%	72.8	0:1	LIVE_VALUE	Edge: +18.0% | Model: 64% vs market: 50% | Fair: 1.57 vs offered: 2.00 | Home trailing by 1 (0:1) | Early (17') | T4
22:16:40	LIVE 11''	LIVE	Deportivo Achuapa vs Aurora F.C.	1 (Deportivo Achuapa)	2.22	1.96	+13.1%	T4	75%	66.7	0:0	LIVE_VALUE	Edge: +13.1% | Model: 51% vs market: 45% | Fair: 1.96 vs offered: 2.22 | Home value in draw | Early (11') | T4
22:16:40	LIVE 18''	LIVE	Ferroviaria vs Piracicaba	1 (Ferroviaria)	2.42	1.96	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 51% vs market: 41% | Fair: 1.96 vs offered: 2.42 | Home value in draw | Early (18') | T3
22:16:40	LIVE 17''	LIVE	Retro vs Maguary	1 (Retro)	1.90	1.67	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 60% vs market: 53% | Fair: 1.67 vs offered: 1.90 | Home value in draw | Early (17') | T3
22:19:58	LIVE 20''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	2.06	1.63	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 62% vs market: 49% | Fair: 1.63 vs offered: 2.06 | Home trailing by 1 (0:1) | Early (20') | T4
22:19:58	LIVE 19''	LIVE	Escorpiones vs Pitbulls	1 (Escorpiones)	1.76	1.53	+15.1%	T4	75%	70.2	0:0	LIVE_VALUE	Edge: +15.1% | Model: 65% vs market: 57% | Fair: 1.53 vs offered: 1.76 | Home value in draw | Early (19') | T4
22:19:58	LIVE 14''	LIVE	Deportivo Achuapa vs Aurora F.C.	1 (Deportivo Achuapa)	2.23	1.99	+12.2%	T4	75%	65.1	0:0	LIVE_VALUE	Edge: +12.2% | Model: 50% vs market: 45% | Fair: 1.99 vs offered: 2.23 | Home value in draw | Early (14') | T4
22:19:58	LIVE 20''	LIVE	Retro vs Maguary	1 (Retro)	1.94	1.69	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 59% vs market: 52% | Fair: 1.69 vs offered: 1.94 | Home value in draw | Early (20') | T3
22:23:00	22:30	7	Rubio Nu vs Sportivo Trinidense	2 (Sportivo Trinidense)	2.47	2.71	-8.9%	80	80%	56.1	NE	STEAM	Steam move: odds dropped -8.9% | Sustained odds drop: 2.71 → 2.47 (-8.9%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 80 snapshots — robust data
22:23:00	22:30	7	Londrina vs Sao Joseense	2 (Sao Joseense)	9.13	10.01	-8.8%	80	80%	56.0	NE	STEAM	Steam move: odds dropped -8.8% | Sustained odds drop: 10.01 → 9.13 (-8.8%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 80 snapshots — robust data
22:23:13	LIVE 24''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	2.11	1.71	+18.0%	T4	70%	79.0	0:1	LIVE_VALUE	Edge: +18.0% | Model: 59% vs market: 47% | Fair: 1.71 vs offered: 2.11 | Home trailing by 1 (0:1) | Early (24') | T4
22:23:13	LIVE 22''	LIVE	Escorpiones vs Pitbulls	1 (Escorpiones)	1.74	1.55	+12.1%	T4	80%	71.1	0:0	LIVE_VALUE	Edge: +12.1% | Model: 64% vs market: 57% | Fair: 1.55 vs offered: 1.74 | Home value in draw | Early (22') | T4
22:23:13	LIVE 24''	LIVE	Zamora vs Estudiantes Merida	1 (Zamora)	1.40	1.25	+12.0%	T4	80%	71.1	2:1	LIVE_VALUE	Edge: +12.0% | Model: 80% vs market: 71% | Fair: 1.25 vs offered: 1.40 | Home leading 2:1 | Early (24') | T4
22:23:13	LIVE 24''	LIVE	Racing Club vs Argentinos Jrs	1 (Racing Club)	1.63	1.40	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 71% vs market: 61% | Fair: 1.40 vs offered: 1.63 | Home leading 1:0 | Early (24') | T3
22:23:13	LIVE 24''	LIVE	Ferroviaria vs Piracicaba	1 (Ferroviaria)	2.50	2.02	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 49% vs market: 40% | Fair: 2.02 vs offered: 2.50 | Home value in draw | Early (24') | T3
22:23:13	LIVE 24''	LIVE	Retro vs Maguary	1 (Retro)	2.02	1.73	+12.0%	T3	70%	63.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 50% | Fair: 1.73 vs offered: 2.02 | Home value in draw | Early (24') | T3
22:26:30	LIVE 48''	LIVE	Grau vs Sport Huancayo	1 (Grau)	2.92	2.39	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 42% vs market: 34% | Fair: 2.39 vs offered: 2.92 | Home value in draw | Mid-game (48') | T4
22:26:30	LIVE 27''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	2.20	1.78	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 56% vs market: 45% | Fair: 1.78 vs offered: 2.20 | Home trailing by 1 (0:1) | Early (27') | T4
22:26:30	LIVE 26''	LIVE	UMECIT vs Miguelito	2 (Miguelito)	3.55	2.83	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 35% vs market: 28% | Fair: 2.83 vs offered: 3.55 | Away value in draw | Early (26') | T4
22:26:30	LIVE 25''	LIVE	Escorpiones vs Pitbulls	1 (Escorpiones)	1.78	1.58	+12.8%	T4	80%	72.4	0:0	LIVE_VALUE	Edge: +12.8% | Model: 63% vs market: 56% | Fair: 1.58 vs offered: 1.78 | Home value in draw | Early (25') | T4
22:26:30	LIVE 27''	LIVE	Zamora vs Estudiantes Merida	1 (Zamora)	1.40	1.25	+12.4%	T4	80%	71.6	2:1	LIVE_VALUE	Edge: +12.4% | Model: 80% vs market: 71% | Fair: 1.25 vs offered: 1.40 | Home leading 2:1 | Early (27') | T4
22:26:30	LIVE 28''	LIVE	Ferroviaria vs Piracicaba	1 (Ferroviaria)	2.40	2.08	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 48% vs market: 42% | Fair: 2.08 vs offered: 2.40 | Home value in draw | Early (28') | T3
22:26:30	LIVE 27''	LIVE	Retro vs Maguary	1 (Retro)	2.03	1.76	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 57% vs market: 49% | Fair: 1.76 vs offered: 2.03 | Home value in draw | Early (27') | T3
22:29:47	LIVE 51''	LIVE	Grau vs Sport Huancayo	1 (Grau)	3.04	2.49	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 40% vs market: 33% | Fair: 2.49 vs offered: 3.04 | Home value in draw | Mid-game (51') | T4
22:29:47	LIVE 30''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	2.26	1.86	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 54% vs market: 44% | Fair: 1.86 vs offered: 2.26 | Home trailing by 1 (0:1) | Mid-game (30') | T4
22:29:47	LIVE 29''	LIVE	Escorpiones vs Pitbulls	1 (Escorpiones)	1.24	1.03	+18.0%	T4	70%	79.0	2:0	LIVE_VALUE	Edge: +18.0% | Model: 97% vs market: 81% | Fair: 1.03 vs offered: 1.24 | Home leading 2:0 | Early (29') | T4
22:29:47	LIVE 31''	LIVE	Ferroviaria vs Piracicaba	1 (Ferroviaria)	2.53	2.12	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 47% vs market: 40% | Fair: 2.12 vs offered: 2.53 | Home value in draw | Mid-game (31') | T3
22:29:47	LIVE 30''	LIVE	Retro vs Maguary	1 (Retro)	2.06	1.80	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 56% vs market: 49% | Fair: 1.80 vs offered: 2.06 | Home value in draw | Mid-game (30') | T3
22:34:26	LIVE 35''	LIVE	Zamora vs Estudiantes Merida	1 (Zamora)	2.67	2.22	+18.0%	T4	80%	81.5	2:2	LIVE_VALUE	Edge: +18.0% | Model: 45% vs market: 37% | Fair: 2.22 vs offered: 2.67 | Home value in draw | Mid-game (35') | T4
22:34:26	LIVE 56''	LIVE	Grau vs Sport Huancayo	1 (Grau)	3.15	2.68	+17.4%	T4	80%	80.5	0:0	LIVE_VALUE	Edge: +17.4% | Model: 37% vs market: 32% | Fair: 2.68 vs offered: 3.15 | Home value in draw | Mid-game (56') | T4
22:34:26	LIVE 35''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	2.36	2.02	+16.7%	T4	80%	79.2	0:1	LIVE_VALUE	Edge: +16.7% | Model: 49% vs market: 42% | Fair: 2.02 vs offered: 2.36 | Home trailing by 1 (0:1) | Mid-game (35') | T4
22:34:26	LIVE 33''	LIVE	Escorpiones vs Pitbulls	1 (Escorpiones)	1.15	1.02	+12.2%	T4	80%	71.4	2:0	LIVE_VALUE	Edge: +12.2% | Model: 98% vs market: 87% | Fair: 1.02 vs offered: 1.15 | Home leading 2:0 | Mid-game (33') | T4
22:34:26	LIVE 35''	LIVE	Racing Club vs Argentinos Jrs	1 (Racing Club)	1.66	1.36	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 73% vs market: 60% | Fair: 1.36 vs offered: 1.66 | Home leading 1:0 | Mid-game (35') | T3
22:34:26	LIVE 74''	LIVE	Santa Cruz AC vs Galvez	X (Draw)	1.77	1.56	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 64% vs market: 56% | Fair: 1.56 vs offered: 1.77 | Drawing 0:0 | Second half (74') | T3
22:37:41	LIVE 38''	LIVE	Zamora vs Estudiantes Merida	1 (Zamora)	2.70	2.28	+18.0%	T4	80%	81.5	2:2	LIVE_VALUE	Edge: +18.0% | Model: 44% vs market: 37% | Fair: 2.28 vs offered: 2.70 | Home value in draw | Mid-game (38') | T4
22:37:41	LIVE 38''	LIVE	Diriangen vs Matagalpa	1 (Diriangen)	2.51	2.14	+17.1%	T4	80%	80.0	0:1	LIVE_VALUE	Edge: +17.1% | Model: 47% vs market: 40% | Fair: 2.14 vs offered: 2.51 | Home trailing by 1 (0:1) | Mid-game (38') | T4
22:37:41	LIVE 32''	LIVE	Deportivo Achuapa vs Aurora F.C.	1 (Deportivo Achuapa)	1.54	1.24	+18.0%	T4	70%	79.0	1:0	LIVE_VALUE	Edge: +18.0% | Model: 81% vs market: 65% | Fair: 1.24 vs offered: 1.54 | Home leading 1:0 | Mid-game (32') | T4
22:37:41	LIVE 59''	LIVE	Grau vs Sport Huancayo	1 (Grau)	3.27	2.83	+15.5%	T4	80%	77.2	0:0	LIVE_VALUE	Edge: +15.5% | Model: 35% vs market: 31% | Fair: 2.83 vs offered: 3.27 | Home value in draw | Mid-game (59') | T4
22:37:41	LIVE 38''	LIVE	Racing Club vs Argentinos Jrs	1 (Racing Club)	1.56	1.35	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 74% vs market: 64% | Fair: 1.35 vs offered: 1.56 | Home leading 1:0 | Mid-game (38') | T3
22:37:41	LIVE 39''	LIVE	Ferroviaria vs Piracicaba	1 (Ferroviaria)	2.63	2.26	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 44% vs market: 38% | Fair: 2.26 vs offered: 2.63 | Home value in draw | Mid-game (39') | T3
22:40:56	LIVE 41''	LIVE	Zamora vs Estudiantes Merida	1 (Zamora)	2.77	2.34	+18.0%	T4	80%	81.5	2:2	LIVE_VALUE	Edge: +18.0% | Model: 43% vs market: 36% | Fair: 2.34 vs offered: 2.77 | Home value in draw | Mid-game (41') | T4
22:40:56	LIVE 61''	LIVE	Grau vs Sport Huancayo	1 (Grau)	3.39	2.95	+15.0%	T4	80%	76.3	0:0	LIVE_VALUE	Edge: +15.0% | Model: 34% vs market: 29% | Fair: 2.95 vs offered: 3.39 | Home value in draw | Second half (61') | T4
22:40:56	LIVE 10''	LIVE	Guarani vs Botafogo SP	1 (Guarani)	2.39	1.86	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 54% vs market: 42% | Fair: 1.86 vs offered: 2.39 | Home value in draw | Early (10') | T4
22:40:56	LIVE 41''	LIVE	Racing Club vs Argentinos Jrs	1 (Racing Club)	1.55	1.34	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 75% vs market: 65% | Fair: 1.34 vs offered: 1.55 | Home leading 1:0 | Mid-game (41') | T3
22:40:56	LIVE 41''	LIVE	Ferroviaria vs Piracicaba	1 (Ferroviaria)	2.66	2.30	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 43% vs market: 38% | Fair: 2.30 vs offered: 2.66 | Home value in draw | Mid-game (41') | T3
22:40:56	LIVE 73''	LIVE	AE Altos vs Atletico-PI	X (Draw)	1.69	1.50	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 66% vs market: 59% | Fair: 1.50 vs offered: 1.69 | Drawing 0:0 | Second half (73') | T3
22:44:29	LIVE 45+''	LIVE	Zamora vs Estudiantes Merida	1 (Zamora)	2.85	2.48	+14.9%	T4	80%	76.1	2:2	LIVE_VALUE	Edge: +14.9% | Model: 40% vs market: 35% | Fair: 2.48 vs offered: 2.85 | Home value in draw | Mid-game (47') | T4
